semiengineering_url;startup_name;startup_country;startup_country_eu_grouped;crunchbase_startup_url;part_of_SNV_analysis;funding_round_id;crunchbase_funding_round_url;no_investors_per_funding_round;funding_amount_info;crunchbase_funding_round_announced_date;crunchbase_funding_stage;crunchbase_funding_type;crunchbase_investor_url;investor_name;crunchbase_investor_type;investor_country;investor_country_eu_grouped;money_raised_original_currency;money_raised_original_currency_minimum_estimate;money_raised_original_currency_maximum_estimate;investment_max_original_currency;investment_min_original_currency;investment_max_USD;investment_min_USD;date_for_currency_conversion
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/nautilus-venturepartners;Nautilus Venture Partners;Venture Capital;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/nvidia;NVIDIA;;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/republic-labs;Republic Capital;Venture Capital;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/samsung-catalyst-fund;Samsung Catalyst Fund;Corporate Venture Capital;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/organization/solasta-ventures;Solasta Ventures;Venture Capital;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/person/sam-altman;Sam Altman;Investment Partner, Individual/Angel;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/person/jeff-bezos;Jeff Bezos;Investment Partner, Individual/Angel;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/person/paul-graham;Paul Graham;Investment Partner, Individual/Angel;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-november-2021/;Rescale;United States of America;United States of America;https://www.crunchbase.com/organization/rescale;yes;Rescalehttps://semiengineering.com/startup-funding-november-2021/;https://www.crunchbase.com/funding_round/rescale-series-c--74fc5651;19;disclosed;23.11.2021;Late Stage Venture;Series C;https://www.crunchbase.com/person/peter-thiel;Peter Thiel;Investment Partner, Individual/Angel;United States;United States;$55M;$55M;$55M;55000000;55000000;55000000;55000000;23.11.2021
https://semiengineering.com/startup-funding-september-2021/;Speedata;Israel;Israel;https://www.crunchbase.com/organization/speedata;yes;Speedatahttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/speedata-series-a--e3fc3f9b;7;disclosed;30.09.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/violaventures;Viola Ventures;Venture Capital;Israel;Israel;$55M;$55M;$55M;55000000;55000000;55000000;55000000;30.09.2021
https://semiengineering.com/startup-funding-september-2021/;Speedata;Israel;Israel;https://www.crunchbase.com/organization/speedata;yes;Speedatahttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/speedata-series-a--e3fc3f9b;7;disclosed;30.09.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/pitango-venture-capital;Pitango Venture Capital;Venture Capital;Israel;Israel;$55M;$55M;$55M;55000000;55000000;55000000;55000000;30.09.2021
